A.23	How do i find the lcm	Qn: If the product of two integers is $2^7 \cdot 3^8 \cdot 5^2 \cdot 7^{11}$ and their greatest common divisor is $2^3 \cdot 3^4 \cdot 5$, what is their least common multiple? I have issue with this question please help me solve it. I tried assuming that lcm is $x$ =. Then, Gcd $\cdot x = 2^3 \cdot 3^4 \cdot 5x$. And, product factors /Gcd $x$	prime-numbers,greatest-common-divisor,least-common-multiple			چگونه باید کوچک‌ترین مضرب مشترک را پیدا کنم؟	سوال: اگر حاصلضرب دو عدد صحیح $2^7 \cdot 3^8 \cdot 5^2 \cdot 7^{11}$ و بزرگترین مقسوم‌علیه آنها $2^3 \cdot 3^4 \cdot 5$ باشد، کوچک‌ترین مضرب مشترک آنها چیست؟ من مشکلی با این سوال دارم، لطفاً به من کمک کنید تا آن را حل کنم. من تلاش کردم و فرض کردم که کوچک‌ترین مضرب مشترک (LCM) برابر با $x$ است. سپس، می‌نویسم: Gcd $\cdot x = 2^3 \cdot 3^4 \cdot 5x$. و، بخش‌کننده‌ی مشترک ضرب $x$ در مقسوم‌علیه $x$ را محاسبه می‌کنم.
A.24	Is this the only way to evaluate $\sqrt{2i-1}?$	work out the $\sqrt{2i-1}?$ $2i-1=(a+bi)^2$ $a^2+2abi-b^2$ $a^2-b^2=-1$ $2ab=2$ $a^2=b^{-2}$ $b^{-2}-b^2=-1$ $-b^{4}+1=-1$ $b^4=2$ $b=\sqrt[4]{2}$ Can we solve $\sqrt{2i-1}$ in another way?	algebra-precalculus			این تنها راه برای ارزیابی $\sqrt{2i-1}$ است؟	$\sqrt{2i-1}$ را چگونه محاسبه کنیم؟ $2i-1=(a+bi)^2$ $a^2+2abi-b^2$ $a^2-b^2=-1$ $2ab=2$ $a^2=b^{-2}$ $b^{-2}-b^2=-1$ $-b^{4}+1=-1$ $b^4=2$ $b=\sqrt[4]{2}$ آیا می‌توان $\sqrt{2i-1}$ را با روش دیگری حل کرد؟
A.25	What can be P(0), when $P(x^2+1)=(P(x))^2+1$ and P(x) is polynomial?	What can be $P(0)$, when $P(x^2+1)=(P(x))^2+1$ and $P(x)$ is polynomial? Let $P(0)=0$, then $P(1)=1$, $P(2)=2$, $P(5)=5$, $P(26)=26$, $P(677)=677$ ... and so on. Then $P(x)=x$, because all the points on $y=P(x)$ are $y=x$. If $P(0)=2$, then $P(x)=(x^2+1)^2+1$ for the same reason. But when $P(0)=3$, we have that $\lim_{x→∞}\log_xP(x)$ does not converge into an integer. So I think $P(x)$ cannot be a polynomial. Then what are the values of $P(0)$ that makes $P(x)$ polynomial?	polynomials			وقتی $P(x^2+1)=(P(x))^2+1$ و $P(x)$ یک چندجمله‌ای است، P(0) چه مقداری می‌تواند داشته باشد؟	نگامی که $P(x)$ یک چندجمله‌ای است، $P(0)$ چه مقدار می‌تواند باشد؟ اگر $P(x^2+1)=(P(x))^2+1$ و $P(x)$ یک چندجمله‌ای است؟ اگر $P(0)=0$ باشد، آن‌گاه $P(1)=1$، $P(2)=2$، $P(5)=5$، $P(26)=26$، $P(677)=677$ و غیره خواهد بود. بنابراین $P(x)=x$ است، زیرا تمام نقاط روی خط $y=P(x)$ نقاطی هستند که $y=x$ است. اگر $P(0)=2$ باشد، آنگاه به همین دلیل $P(x)=(x^2+1)^2+1$ خواهد بود. اما وقتی $P(0)=3$ باشد، ما مشاهده می‌کنیم که $\lim_{x→∞}\log_xP(x)$ به عدد صحیح محدود نمی‌شود. بنابراین فکر می‌کنم $P(x)$ نمی‌تواند یک چندجمله‌ای باشد. پس مقادیر $P(0)$ که $P(x)$ را یک چندجمله‌ای می‌سازند، چیست؟
A.26	How to solve an indefinite integral using the Taylor series?	I am trying to show that the following integral is convergent but not absolutely. $$\int_0^\infty\frac{\sin x}{x}dx.$$ My attempt: I first obtained the taylor series of $\int_0^x\frac{sin x}{x}dx$ which is as follows: $$x-\frac{x^3}{3 \times 3!}+\frac{x^5}{5\times5!}-\frac{x^7}{7 \times 7!}+\cdots = \sum_{n=0}^\infty (-1)^n\frac{x^{(2n+1)}}{(2n+1) \times (2n+1)!} $$ Now $\int_0^\infty\frac{\sin x}{x}dx=\lim_{x\to \infty} \sum_{n=0}^\infty (-1)^n\frac{x^{(2n+1)}}{(2n+1) \times (2n+1)!}$ and I got stuck here! What is the next step?	real-analysis,calculus,integration,taylor-expansion,riemann-integration			چگونه یک انتگرال نامحدود را با استفاده از سری تیلور حل کنیم؟	من تلاش می‌کنم نشان دهم که این انتگرال زیر همگرا است اما مطلقاً همگرا نیست. $$\int_0^\infty\frac{\sin x}{x}dx.$$ تلاش من: ابتدا سری تیلور $\int_0^x\frac{sin x}{x}dx$ را به دست آوردم که به صورت زیر است: $$x-\frac{x^3}{3 \times 3!}+\frac{x^5}{5\times5!}-\frac{x^7}{7 \times  7!}+\cdots = \sum_{n=0}^\infty (-1)^n\frac{x^{(2n+1)}}{(2n+1) \times (2n+1)!} $$ حال $\int_0^\infty\frac{\sin x}{x}dx=\lim_{x\to \infty} \sum_{n=0}^\infty (-1)^n\frac{x^{(2n+1)}}{(2n+1) \times (2n+1)!}$ است و در اینجا متوقف شدم! گام بعدی چیست؟
A.27	What is the value of $e^{3i \pi /2}$?	When solving for the value, we know that $e^{\pi i}=-1$ . I am confused as to what is the right answer when you evaluate this.I am getting two possible answers: $e^{3\pi i/2}$ = $(e^{\pi i})^{3/2}$ so this could be $(\sqrt{-1})^3=i^3=-i$ or it could be $\sqrt{(-1)^3}=\sqrt{-1}=i$. Which one is the correct answer, and where am I going wrong? Thanks.	complex-numbers,exponentiation			مقدار $e^{3i \pi /2}$ چیست؟	وقتی در حال پیدا کردن مقدار هستیم، می‌دانیم که $e^{\pi i}=-1$ . من گیج شدم که وقتی این را ارزیابی می‌کنم، جواب صحیح چیست. من دو پاسخ ممکن دریافت می‌کنم: $e^{3\pi i/2}$ = $(e^{\pi i})^{3/2}$ بنابراین این می‌تواند $(\sqrt{-1})^3=i^3=-i$ یا ممکن است $\sqrt{(-1)^3}=\sqrt{-1}=i$ باشد.  کدام یک از این پاسخ‌ها صحیح است، و کجا اشتباه کرده‌ام؟ ممنون.
A.28	If $\sin(18^\circ)=\frac{a + \sqrt{b}}{c}$, then what is $a+b+c$?	If $\sin(18)=\frac{a + \sqrt{b}}{c}$ in the simplest form, then what is $a+b+c$? $$ $$ Attempt: $\sin(18)$ in a right triangle with sides $x$ (in front of corner with angle $18$ degrees), $y$, and hypotenuse $z$, is actually just $\frac{x}{z}$, then $x = a + \sqrt{b}, z = c$. We can find $y$ as $$ y = \sqrt{c^{2}- (a + \sqrt{b})^{2}} $$ so we have $$ \cos(18) = \frac{y}{z} = \frac{\sqrt{c^{2}- (a + \sqrt{b})^{2}}}{c}$$ I also found out that $$b = (c \sin(18) - a)^{2} = c^{2} \sin^{2}(18) - 2ac \sin(18) + a^{2}$$ I got no clue after this. The solution says that $$ \sin(18) = \frac{-1 + \sqrt{5}}{4} $$ I gotta intuition that we must find $A,B,C$ such that $$ A \sin(18)^{2} + B \sin(18) + C = 0 $$ then $\sin(18)$ is a root iof $Ax^{2} + Bx + C$, and $a = -B, b = B^{2} - 4AC, c = 2A$. Totally different. This question is not asking to prove that $sin(18)=(-1+\sqrt{5})/4$, that is just part of the solution.	algebra-precalculus,trigonometry,euclidean-geometry,contest-math			اگر $\sin(18^\circ)=\frac{a + \sqrt{b}}{c}$ باشد، آنگاه $a+b+c$ چیست؟	اگر $\sin(18)=\frac{a + \sqrt{b}}{c}$ در ساده‌ترین شکل باشد، آنگاه $a+b+c$ چیست؟تلاش: $\sin(18)$ در یک مثلث راست‌زاویه با اضلاع $x$ (مقابل زاویه $18$ درجه)، $y$ و فرضاً $z$، در واقع $\frac{x}{z}$ است، پس $x = a + \sqrt{b}, z = c$ است. می‌توانیم $y$ را به صورت زیر بیابیم: $$ y = \sqrt{c^{2}- (a + \sqrt{b})^{2}} $$​ پس داریم: $$ \cos(18) = \frac{y}{z} = \frac{\sqrt{c^{2}- (a + \sqrt{b})^{2}}}{c}$$ همچنین مشاهده می‌کنیم که: $$b = (c \sin(18) - a)^{2} = c^{2} \sin^{2}(18) - 2ac \sin(18) + a^{2}$$ بعد از این، دیگر نمی‌دانم چه باید بکنم. راه حل می‌گوید که:  $$ \sin(18) = \frac{-1 + \sqrt{5}}{4} $$ من احساس می‌کنم که باید $A,B,C$ را پیدا کنیم به گونه‌ای که: $$ A \sin(18)^{2} + B \sin(18) + C = 0 $$ و سپس $\sin(18)$ ریشه معادله $Ax^{2} + Bx + C$ است، و $a = -B, b = B^{2} - 4AC, c = 2A$. کاملاً متفاوت. این سوال از من نمی‌خواست که اثبات کنم که $sin(18)=(-1+\sqrt{5})/4$، این تنها قسمتی از راه‌حل است.
A.29	Dividing Complex Numbers by Infinity	My PreCalculus teacher recently reviewed the properties of limits with us before our test and stated that any real number divided by infinity equals zero. This got me thinking and I asked them whether a complex number (i.e. $3+2i$ or $-4i$) divided by infinity would equal zero. This completely stumped them and I was unable to get an answer. After doing some theoretical calculation, knowing that $i=\sqrt{-1}$, I calculated that a complex number such as $\frac{5i}{\infty}=0$ since $$\frac{5}{\infty}\cdot \frac{\sqrt{-1}}{\infty} = 0\cdot 0 = 0,$$ using properties utilized with real numbers that would state that $\frac{5x}{\infty} = 0$ since $$\frac{5}{\infty}\cdot \frac{x}{\infty} = 0\cdot 0 = 0.$$ Is this theoretical calculation correct or is there more to the concept than this?	algebra-precalculus,limits,complex-numbers,infinity			تقسیم اعداد مختلط بر بی‌نهایت	معلم پیش حساب من اخیراً ویژگی‌های حد را با ما مرور کرد قبل از آزمون ما و گفت که هر عدد حقیقی تقسیم بر بی‌نهایت برابر با صفر است. این باعث شد من به فکر افتاده و از آنها پرسیدم که آیا یک عدد مختلط (به عنوان مثال $3+2i$ یا $-4i$) تقسیم بر بی‌نهایت برابر با صفر است یا خیر. این سوال آنها را کاملاً گیج کرد و من نتوانستم جوابی بگیرم. پس از انجام محاسبات نظری، با دانستن که $i=\sqrt{-1}$، محاسبه کردم که یک عدد مختلط مانند $\frac{5i}{\infty}=0$ است زیرا $$\frac{5}{\infty}\cdot \frac{\sqrt{-1}}{\infty} = 0\cdot 0 = 0,$$, با استفاده از ویژگی‌های استفاده شده با اعداد حقیقی که می‌گوید $\frac{5x}{\infty} = 0$ زیرا $$\frac{5}{\infty}\cdot \frac{x}{\infty} = 0\cdot 0 = 0.$$. آیا این محاسبات نظری صحیح است یا آیا مفهوم بیشتری پشت این است؟
A.30	Find $a^3+b^3+c^3-3abc$ (binomial theorem)	$$a=\sum_{n=0}^\infty\frac{x^{3n}}{(3n)!}\\b=\sum_{n=1}^\infty\frac{x^{3n-2}}{(3n-2)!}\\c=\sum_{n=1}^\infty\frac{x^{3n-1}}{(3n-1)!}$$Find $a^3+b^3+c^3-3abc$: $(a)\ 1$ $(b)\ 0$ $(c)-1$ $(d)-2$ Please help me solve this question. I added $a,b$ and $c$. It gives me the expansion of $e^x$. But i dont know how to use it.	binomial-theorem			پیدا کردن $a^3+b^3+c^3-3abc$ (قضیه دوجمله‌ای)	$$a=\sum_{n=0}^\infty\frac{x^{3n}}{(3n)!}\\b=\sum_{n=1}^\infty\frac{x^{3n-2}}{(3n-2)!}\\c=\sum_{n=1}^\infty\frac{x^{3n-1}}{(3n-1)!}$$ پیدا کنید $a^3+b^3+c^3-3abc$: $(a)\ 1$ $(b)\ 0$ $(c)-1$ $(d)-2$ لطفاً به من کمک کنید این سوال را حل کنم. من $a، b$ و $c$ را اضافه کردم. این به من توسعه $e^x$ را می‌دهد. اما نمی‌دانم چگونه از آن استفاده کنم.
A.32	Are definitions axioms?	I just want to ask a very elementary question. When we introduce a "definition" in a first order logical system. For example when we say Define: $Empty(x) \iff \not \exists y (y \in x) $ Isn't that definition itself an "axiom", call it a definitional axiom. I'm asking this because the one place predicate symbol Empty() is actually new, it is not among the listed primitives of say Zermelo, which has only identity and membership as primitive symbols. So when we are stating definitions are we in effect stating axioms? but instead of being about characterizing a primitive, they are definitional axioms giving a complete reference to a specified set of symbols in the system. Is that correct? Now if that is the case, then why we don't call it axiom when we state it, I mean why we don't say for example: Definitional axiom 1) $Empty(x) \iff \not \exists y (y \in x)$ Zuhair	terminology,definition,first-order-logic,axioms			آیا تعاریف اصولی هستند؟	می‌خواهم یک سوال بسیار ابتدایی بپرسم. وقتی ما یک "تعریف" را در یک سیستم منطقی نخستین معرفی می‌کنیم. به عنوان مثال وقتی می‌گوییم: تعریف: $Empty(x) \iff \not \exists y (y \in x)$. آیا آن تعریف خودش "اصل" است، آن را یک اصل تعریفی بخوانید. این سوال را می‌پرسم زیرا نماد یک مکانیتی  تک‌آرایه اصلاً جدید است، این در میان نمادهای اولیه Zermelo که تنها هویت و عضویت را به عنوان نمادهای اولیه دارد، موجود نیست. پس وقتی ما داریم تعاریف را بیان می‌کنیم، آیا در واقع اصولی را بیان می‌کنیم؟ اما به جای برخورداری از تعریف درباره توصیف یک نماد اولیه، آنها اصول تعریفی هستند که یک مرجع کامل را به یک مجموعه مشخص از نمادهای سیستم ارائه می‌دهند. آیا این درست است؟ حالا اگر این درست باشد، چرا وقتی آن را بیان می‌کنیم از آن به عنوان اصل صحبت نمی‌کنیم؟ یعنی چرا مثلاً نمی‌گوییم: اصل تعریفی 1) $Empty(x) \iff \not \exists y (y \in x)$
A.33	Physical meaning and significance of third derivative of a function	Given a physical quantity represented by a function $f(t,x)$ what is (if there is any) the actual meaning of the third derivative of $f$, $\frac{\partial^3 f}{\partial t^3}$ or $\frac{\partial^3 f}{\partial x^3}$	physics			معنای فیزیکی و اهمیت مشتق سوم یک تابع	در صورتی که $f(t,x)$ نشان‌دهنده یک مقدار فیزیکی باشد، معنای واقعی از مشتق سوم $f$ نسبت به $t$، یعنی $\frac{\partial^3 f}{\partial t^3}$ یا $\frac{\partial^3 f}{\partial x^3}$ چیست؟
A.34	Extending Knuth up-arrow/hyperoperations to non-positive values	So... I had the silly idea to extend Knuth's up-arrow notation so that it included zero and negative arrows. It is normally defined as $$\begin{align*} a \uparrow b & = a^b \\ a \uparrow^n b & = \underbrace{a \uparrow^{n - 1} (a \uparrow^{n - 1} (\dots(a \uparrow^{n - 1} a) \dots ))}_{b\text{ copies of } a} \end{align*}$$ so, basically the hyperoperation sequence starting from exponentiation. For now, I will only consider $a,b > 0$. If we try to go backwards from $a \uparrow b$, the "trivial" extension (letting down arrows represent negative up arrows, because why the heck not) is: $$\begin{align*} a \;b & = a \cdot b \\ a \downarrow b & = a + b \\ a \downarrow \downarrow b & = \text{see below} \end{align*} \\ \vdots$$ But I had trouble coming up with an expression for $a \downarrow \downarrow \downarrow b$. Maybe it doesn't exist. Alternatively, maybe there is a way of defining $a \; b$ (zero arrows) such that it does exist. So my question is: Is there an extension of Knuth's up-arrow notation such that $a \downarrow^n b$ exists for all $n \geq 3$? Edit: Welp, I messed this question up. I initially thought $a \downarrow \downarrow b = a + 1$ was correct, but it is actually $b + 1$. So I thought I had an example of an extension when I did not. I have modified the question accordingly. An extension would define $a \uparrow^n b$ for each $n \leq 0$ which satisfies the recursive definition of the notation. Edit 2: Okay, turns out $a \downarrow \downarrow b = b + 1$ isn't correct either, as this would imply $a \downarrow b = a + b - 1$. For example, $4 \downarrow 3 = 4 \downarrow \downarrow (4 \downarrow \downarrow 4) = 4 \downarrow \downarrow (4 + 1) = (4 + 1) + 1 = 6 = 4 + 3 - 1$. But it is really close; perhaps we need an exception, such as $$\begin{align*} a \downarrow \downarrow b = \begin{cases}b + 1 & \text{if } a < b \\ b + 2 & \text{if } a = b \end{cases}\end{align*}.$$ The case $a > b$ does not show up when evaluating $a \downarrow b$, but it will be need to be defined if we try to extend further to $a \downarrow \downarrow \downarrow b$. For instance, we could abuse the fact that the case $a > b$ is allowed to be anything, and let $$a \downarrow \downarrow b = b + 1 + \left\lfloor \frac{a}{b} \right\rfloor,$$ but finding $a \downarrow \downarrow \downarrow b$ may be intractable as a result.	hyperoperation,ackermann-function			گسترش اپراتور Knuth up-arrow / hyperoperations به ارزش‌های منفی	پس... ایده احمقانه‌ای داشتم که نمایه up-arrow کنوث را گسترش دهم تا شامل صفر و پیکان‌های منفی شود. این به طور معمول تعریف می‌شود به این صورت: $$\begin{align*} a \uparrow b & = a^b \\ a \uparrow^n b & = \underbrace{a \uparrow^{n - 1} (a \uparrow^{n - 1} (\dots(a \uparrow^{n - 1} a) \dots ))}_{b\text{ کپی از } a} \end{align*}$$ پس، به طور معمول دنباله های hyperoperation از توانگذاری شروع می‌شوند. در حال حاضر، تنها مقادیر $a، b > 0$ را در نظر می‌گیرم. اگر بخواهیم از $a \uparrow b$ به سمت عقب برویم، "گسترش تافته" (اجازه دادن به پیکان‌های پایین نمایی که نمایی‌های منفی را نشان دهند، چرا که به قول خودمان، چرا خیر) به این صورت است: $$\begin{align*} a \;b & = a \cdot b \\ a \downarrow b & = a + b \\ a \downarrow \downarrow b & = \text{مشاهده شود که} \end{align*} \\ \vdots$$ اما من مشکل داشتم که یک عبارت برای $a \downarrow \downarrow \downarrow b$ ارائه دهم. شاید وجود نداشته باشد. به عنوان یک جایگزین، شاید یک روشی برای تعریف $a \; b$ (پیکان‌های صفر) وجود داشته باشد تا آن وجود داشته باشد. پس سوال من این است: آیا گسترشی از نمایه up-arrow کنوث وجود دارد به طوری که $a \downarrow^n b$ برای همه‌ی $n \geq 3$ وجود داشته باشد؟ ویرایش: خب، این سوال را اشتباه کردم. در ابتدا فکر می‌کردم که $a \downarrow \downarrow b = a + 1$ درست است، اما در واقع $b + 1$ است. بنابراین فکر کردم که یک مثال از گسترش دارم در حالی که واقعاً ندارم. سوال را به موجب این اصلاح کرده‌ام. یک گسترش $a \uparrow^n b$ را تعریف می‌کند برای هر $n \leq 0$ که بازگشتی برای نمایه نشان داده شده است. ویرایش 2: خب، به نظر می‌رسد $a \downarrow \downarrow b = b + 1$ نیز درست نیست، زیرا این به معنای $a \downarrow b = a + b - 1$ است. به عنوان مثال، $4 \downarrow 3 = 4 \downarrow \downarrow (4 \downarrow \downarrow 4) = 4 \downarrow \downarrow (4 + 1) = (4 + 1) + 1 = 6 = 4 + 3 - 1$. اما این نزدیک است؛ شاید ما نیاز به یک استثناء داشته باشیم، مانند $$\begin{align*} a \downarrow \downarrow b = \begin{cases}b + 1 & \text{if } a < b \\ b + 2 & \text{if } a = b \end{cases}\end{align*}.$$ حالت $a > b$ وقتی که $a \downarrow b$ را ارزیابی می‌کنیم، ظاهر نمی‌شود، اما اگر بخواهیم به سمت گسترش بیشتر به $a \downarrow \downarrow \downarrow b$ برویم، باید تعریف شود. به عنوان مثال، ما می‌توانیم از واقعیتی که حالت $a > b$ می‌تواند هر چیزی باشد، سوءاستفاده کنیم و اجازه دهیم $$a \downarrow \downarrow b = b + 1 + \left\lfloor \frac{a}{b} \right\rfloor$$ اما پیدا کردن $a \downarrow \downarrow \downarrow b$ ممکن است به عنوان نتیجه‌ای از این، دشوار باشد.
