A.1	求出$c$的值,使得理性函数$f(x) = \frac{x^2 + x + c}{x^2 + 2x + c}$的范围不包含$[-1, -\frac{1}{3}]$	我很舒服当被要求计算一个理性函数的范围时,但是我们如何做反转呢?我遇到了这个问题.如果$$f(x)= \frac{x^2 + x + c}{x^2 + 2x + c}$$,那么找到$c$的值,而$f(x)$的范围没有$[-1, -\frac{1}{3}]$.	functions
A.242	显示,对于所有比$3$大的素数,$24$均地分开$p^2-1$.	现在,由于$24 = 2^3 \cdot 3$和数器总是包含至少一个偶数 (((?我们有这个$24=2^3\cdot3\vert(p+1)(p-1).$ 是我在这里推理正确吗?或者我错过了什么?	elementary-number-theory
A.243	如果$2^{2k}-x^2\bigm|2^{2k}-1$则$x=1$	假设$k\geq1$和$0 and $2^{2k}-x^2\mbigga2^{2k}-1$. Is it necessarily the case that $x=1$? Equivalently: Suppose that there are two positive divisors of $2^{2k}-1$ which average to $2^k$. Is it necessarily the case that these two divisors are $2^k-1$ and $2^k+1$?	elementary-number-theory,divisibility
A.244	计算一个分数集合的 Cardinality	让$R$是对$\Bbb{R}$的等价关系,定义为:$$aRb \Leftrightarrow (a-b)\in \Bbb{Z}$$ $|\Bbb{R}/R|$的 Cardinality是什么?	elementary-set-theory
A.245	有没有已知的封闭形式解决方案集合函数方程 f ((f ((z)) = sin z?	这就是$$ f(f(z)) = \sin z $$在$$ z \in \mathbb{Z} $$	functional-equations
A.246	找到$n$这样的,在一个常规的$n$-gon$A_1A_2\ldots A_n$中,我们有$\frac1{A_1A_2}=\frac1{A_1A_3}+\frac1{A_1A_4}$	问92:求出$n$这样的,在一个普通的$n$-gon $A_1A_2 ...A_n$中我们有$$\frac{1}{A_1A_2}=\frac{1}{A_1A_3}+\frac{1}{A_1A_4}$$ 我试过下列假设它是刻在圆圈中.然后弦的长度是$2\sin(\theta)$在$\theta$是连续点之间的中心中半角的.所以,$\theta=\frac{180^\circ}{n}$.然后我们得到$$\csc(\theta)=\csc(2\theta)+\csc(3\theta)$$不确定如何从那里继续-使用双和三角公式似乎不工作	geometry,trigonometry,contest-math,polygons
A.247	通过$(0,-5)$可见的圆 $x^2+(y-8)^2=25$最大弧度的终点.	圆 $C$ 的方程是 $x^2 + (y − 8)^2 = 25$.眼睛位于 $E = (0, −5)$. 眼睛可见的最大圆弧是 $AB$,然后将其投射到一维"屏幕"上为 $A'B'$. $A$ 和 $B$ 点的坐标是什么?我到达这里:圆 $C$ 上的 $P$ 点有坐标 $x = 5 \cos\theta$, $C$0.	geometry,analytic-geometry
A.248	元素的产量$\ne e$只含有一个元素,序列为$2$	让$G$是一个有偶序和$M:=\{g\in G:g^2=e\}$的阿贝尔群.很容易证明$M$是$G$的 sugroup,$M$的元素数必须是$2$的功率.我想证明$G$的元素的乘积 (在这种情况下等于$M$的元素的乘积) 不是身份元素$e$,如果和只有如果$M=2$ (这意味着只有一个元素有序$2$).我发现这个说法,当我研究威尔逊的数量优先标准时.	group-theory,finite-groups
A.249	对于所有$g$的$g*g=e$的Abelian组证明.	我必须证明下列组 $$ (G, * , e) $$ 与其运行 $*$,通过 $ g*g = e$ 定义为每一个 $g \in G $ 是一个阿贝尔组.为了做到这一点,我们只需要证明该组是交换性的. 如何证明它,而运行总是定义在一个元素和自己之间?我认为它并不那么简单,就像看起来. 提前感谢您的帮助:)	group-theory,abelian-groups,monoid
A.250	如何显示$(a_1a_2\ldots a_n)^{\frac{1}{n}}\leq \frac{\sum_{i=1}^{n}a_i}{n}$	如何用$a_i$来显示$(a_1a_2\ldots a_n)^{\frac{1}{n}}\leq \frac{\sum_{i=1}^{n}a_i}{n}$正.我试图通过诱导:$n=2$则$\sqrt{ab}\leq \frac{a+b}{2}$相当于说 (在两侧升方形) $4ab\leq a^2 +2ab + b^2$这相当于$0\leq(a-b)^2$这也是真的.我猜对一些$n$也是如此.但用$n+1$我不知道怎么做,请帮我一个提示或其他方式,谢谢你.	inequality,a.m.-g.m.-inequality
A.251	如何证明$(k+1)^{\frac{1}{k+1}} < k^{\frac{1}{k}} (k >= 3)$使用数学诱导?	我已经试图解决这个问题几个小时了,但我似乎无法做到.	inequality,induction
A.252	子1的意外出现.	$\frac 16 \pi^2$号码在意外的地方出现得很频繁. - 朱利安·哈维尔,Gamma:探索尤勒的常数.它是众所周知的,特别是在"流行数学",$$\zeta(2)=\frac1{1^2}+\frac1{2^2}+\frac1{3^2}+\cdots = \frac{\pi^2}{6}.$$尤勒的证明是相当好的.我想知道这个常数在哪里出现不小小.这有点广泛,所以这是我的问题的具体细节:我们可以随意地使用zeta函数来引出$\zeta(2)$的整数值.我认为$\frac 16 \pi^2$的这些"表现"是过剩的,除非你有一些不小的强迫理由包括它.我说'不小小',但我显然不想让一个有趣的连接连接,整体,等等.这是显而易见的,$c\pi$或$c\pi^2$在这个例子中可以被删除,但我希望你能解释这个问题,但如果我们在下面说,我认为这个问题是很有趣的,所以我认为这个问题是"$c\pi^2$",但我认为这是一个非常有趣的答案,因为 $c\pi^2$在这个例子中,我认为 $c\pi^2$是"Q5",但我认为这是一个非常有趣的,所以我认为这个问题可以被删除,但我认为这是一个非常有趣的.	integration,sequences-and-series,riemann-zeta,big-list,pi
A.253	如何使用轮整合来显示下面的结果?	如何使用轮整合显示下面的结果? $$\int_{-\infty}^{\infty} \frac{\cos bx - \cos ax}{x^2} dx = \pi (a-b)$$ 在 a>b>0 使用轮整合.任何帮助都会非常感谢,谢谢!	integration,complex-analysis,trigonometry,fourier-analysis,contour-integration
A.254	整合问题难	如何解决这个整体?	integration,definite-integrals
A.255	综合 $e^{-\frac{u^2}{2}}$	这是我第一次遇到$\propto$的整体发现问题.我有一个共同分布$$f_{X,Y}(x,y) \propto \exp\left(13xy - 94x^2 - \frac{1}{2}y^2\right)$$在 $ -\infty< x <\infty, -\infty< y <\infty $我试图找到$f_X(x)$如下:\begin{align*} f_X(x) &\propto \int_{-\infty}^\infty e^{13xy - 94x^2 - \frac{1}{2}y^2}{\rm d}y\\ &\propto \int_{-\infty}^\infty e^{-\frac{1}{2}(y - 13x)^2 - \frac{19x^2}{2}}{\rm d}y\\ &\propto \frac{1}{e^{\frac{19x^2}{2}}} \int_{-\infty}^\infty e^{-\frac{u^2}{2}}{\rm d}u \end{align*} where $ u = (y - 13x)^2 $ Similarly, I derived $$ f_Y(y) \propto \frac{1}{e^{\frac{19x^2}{376}}} \int_{-\infty}^\infty e^{-u^2}{\rm d}u $$ where $ u = \sqrt{94}x - \frac{13y}{2\sqrt{94}} $请教我如何继续到目的地解决方案?	integration,probability-distributions,definite-integrals
A.256	为什么我们必须在取其极限之前对函数进行因素化	我正在学习边界,我不能完全理解的东西:如果我们有函数:$$ f(x) =\frac{x^2-1}{x-1} $$ 假设我们想看为y (图像) 函数接近什么值时,x (域) 接近 1.简单来说,我们必须采取以下边界:$$ \lim_{x\to1}\frac{x^2-1}{x-1} $$ 当我们看这个函数时,我们意识到函数在x = 1 (顺便说一下,我可以说吗?) 不是连续的.我知道算法来弄清楚边界的解决方案:首先,我们需要消除函数的连续性.通常,它只是一个问题是将函数分解成一个新的函数,与前一个图像相同的新函数,一个关键差异:函数是连续的.我的疑问:我第二次想得到它吗?	limits
A.257	,这是一个程序,一个三角形操作?	我昨天在分析中坐着,当然我们把某种表达式的极限取出了.我觉得"取出极限"的某种表达式遵守了线性转换的规则$$\lim_{x \rightarrow k}\ c(f(x)+g(x)) = c \lim_{x \rightarrow k} f(x) + c\ \lim_{x \rightarrow k} g(x),$$ (我的群体理论几乎不存在) 也似乎是同形:$$\lim_{x \rightarrow k} (fg)(x) = \lim_{x \rightarrow k} f(x)g(x), $$等.	limits,terminology
A.258	如何证明$\lim_{x \to \infty} \frac{x^k}{e^x}=0$? (k是任何正数)	首先,我试图找到$$\lim_{h \to 0} \frac{e^{-\frac{1}{h^2}}}{h}$$的值,以确定$f(x) = \begin{cases} e^{-1/x^2} & \text{ if } x \ne 0 \\ 0 & \text{ if } x = 0 \end{cases}$的差异性在0. 在这种情况下,$$\lim_{h \to 0} \frac{e^{-\frac{1}{h^2}}}{h}=\lim_{x \to \infty} \frac{x}{e^{x^2}}=\lim_{x \to -\infty} \frac{x}{e^{x^2}}$$所以当我应用L'Hospital的规则时,它的值是0. 我认为不管$k$是多大的,$$\lim_{x \to \infty} \frac{x^k}{e^x}$$将等于零,因为指数的增速速度比多项式快得多. 肯定,我们也可以应用L'hospital的规则在这里,但我认为这是不合适的质量解释.	limits,derivatives,exponential-function,epsilon-delta,differential
A.259	为什么$n^c$增长速度比$2^n$快?	对于每个有限的情况,我可以找到一个$c$在$2^n = n^c$,所以为什么这是真的? $$\lim_{n \rightarrow \infty} \frac{2^n}{n^c} = 0$$从有限的情况看来,$2^n$似乎增长得更快,因为我们可以找到一个$c$匹配它在任何$n$.	limits
A.260	两个变量的限制	如果 $\sin(\theta)\neq 0$ 那么这个限制是 $0$.我如何处理$\theta=0$或$\theta = \pi$的情况?还有更好的方法吗?	limits,multivariable-calculus
A.261	显示$\det(T_n)=\sum_{k=0}^{n}\alpha^{n-k}\beta^k$	让矩阵$T_n\in M(n\times n,\mathbb{F})$,在 $\mathbb{F}$表示一个字段,由 $T_n=(t_{ij})$定义与 $$t_{ij}= \begin{cases}        \alpha\beta &  1\leq i\leq n-1,\;j=i+1 \\       \alpha+\beta & 1\leq i\leq n,\; j=i \\       1 & 2\leq i\leq n,\; j=i-1 \\       0 &\textrm{otherwise}    \end{cases} $$ 显示 $$\det(T_n)=\sum_{k=0}^{n}\alpha^{n-k}\beta^k$$ 我的方法:我通过引 induction 试图证明,虽然基础步骤是微不足道的,我似乎无法解决引 induction 步骤,因为矩阵从来没有在上方或下方三角形形式,但总是一个块矩阵,这使得这显然很难,因为计算区块矩阵的决定因素时,一个通常计算所有"斜角块"的产量.	linear-algebra,matrices,induction,determinant
A.262	实数的正部分和负部分	让$a$是真数.由$a^+$表示的$a$的正部分由表达式$$a^+ = \text{if } a\geq 0 \text{ then QZ1 else } 0$$表示.由$a^-$表示的$a$的负部分由表达式$$a^- = \text{if } a\geq 0 \text{ then $0$ else } -a$$表示. $a^+$和$a^-$都是非负的,下面的关系是$$ a = a^+ - a^-$$的.上面是我编译优化书中的文本,我无法理解解释的关系.	linear-programming
A.263	推理规则与材料条件之间的正式关系	我不清楚$100\%$在推理规则和物质条件之间的区别是什么,至少在经典逻辑中.我使用物质条件的真相函数定义,通常通过其真相表来视觉化,但我完全不确定推理规则的正式定义是什么.维基百科文章定义它为一种特定的逻辑形式,这似乎是哲学逻辑的术语,我不熟悉,但阅读该文章并没有真正回答我的问题.它更多地涉及到事物的数学方面,我特别感兴趣于语法和语义层面上的概念之间的互动.我可以说,任何推理规则可以通过一种看似的条件层面来"表达":我们需要用什么样的术语来表达两个不同的函数,如果我们不清楚地说出两个不同的函数,Q2和Z3是什么?如果我们不清楚地说出两个不同的函数,Q2和Z3是什么样的,我们可以确定什么样的条件层面.	logic,soft-question,formal-systems
A.264	模块动力算法	在执行一些算术操作时,我被困在一个点.我想知道,是否可以写 ($a^b)\%p$为 ($a^{(b\%p)})\%p$?	modular-arithmetic
A.265	如何证明$(a/b)^2$在这种情况下不能是整数	让$a$,$b$ 成为比$2$大或等等于相对素数. 证明$(a/b)^2$不能成为整数.我试图使用矛盾来证明这个结果,但我不确定我的想法是否正确.下面是我的想法 (不是完整的证明).假设$(a/b)^2$是整数.我们有$a/b$是整数.然后,我们有$a=bk$ 拥有$k$是整数,因为$b$分裂$a$.由于$a,b$相对素数,因此$b$必须是$1$. 因此,出现矛盾.我不确定我的想法是否正确,有人能帮我检查?如果我的想法错误,可以给我一个想法来问这个问题吗?	number-theory,gcd-and-lcm
A.266	如果我们 (错误地) 再次做出不合适的分数,会发生什么?	许多人由于其模糊性而避免了"混合数"符号,如$4\frac{2}{3}$. 这种例子可能意味着"$4$和三分之二",即$4+\frac{2}{3}$,但也可能会被诱惑乘以,导致$\frac{8}{3}$.我的问题是,当我们重复这个过程时会发生什么 - - 交替将一个分数改为混合数,然后"错误"乘以混合分数.当你到达一个正确的分数 (数值器$\leq$命名器) 或整数时,重复结束.我会通过足够复杂的例子"定义"这个过程:$$\frac{14}{3} \rightarrow 4 \frac{2}{3} \rightarrow \frac{8}{3} \rightarrow 2 \frac{2}{3} \rightarrow \frac{4}{3} \rightarrow 1\frac{1}{3}\rightarrow \frac{1}{3}.$$ 这个过程总是结束吗?为什么$(p,q)\in\mathbb{N}\times(\mathbb{N}\setminus\{0\})$ 这个过程,最初的重复 $\frac{p}{q}$,结束在$\frac{p \mod q}{q}$?	number-theory,elementary-number-theory,recreational-mathematics,fractions
A.267	拉格兰奇双	对于线性编程来说,众所周知,双重的双重是原始的.我想知道这是不是拉格兰奇二重的情况,我很难证明这一点. 标注,让原始问题是:$$\text{minimize } \quad f_0(x)$$ $$\text{subject to } \quad f_i(x) \leq 0, \quad i = 1, \dots, m$$ 和双重的 $$\text{minimize } \quad -g(\lambda) = - \inf_x L(x, \lambda)$$ $$\text{subject to } \quad -\lambda \leq 0$$ 在 $L(x,\lambda) = f_0(x) + \sum_{i=1}^m \lambda_i f_i(x)$ 是拉格兰奇的.我怀疑这不是一般的真实.	optimization,convex-optimization,linear-programming,duality-theorems
A.268	如果$Z\thicksim\text{Poisson}(\lambda)$,求$\frac{1}{1+Z}.$的预期值	问题:假设$Z\thicksim\text{Poisson}(\lambda)$. 找到$\dfrac{1}{1+Z}.$的预期值 我们有\begin{align*} E\left[\frac{1}{1+Z}\right]&=\sum_{k=0}^\infty\frac{1}{1+k}\frac{e^{-\lambda}\lambda^k}{k!}=e^{-\lambda}\sum_{k=0}^\infty\frac{\lambda^k}{(k+1)!}=\frac{e^{-\lambda}}{\lambda}\left[\sum_{k=0}^\infty\frac{\lambda^k}{k!}-1\right]\\ &=\frac{e^{-\lambda}}{\lambda}[e^\lambda-1]=\frac{1}{\lambda}-\frac{e^{-\lambda}}{\lambda}, \end{align*}我们使用泰勒系列的指数函数.你同意我的方法吗?任何反是非常欢迎的.谢谢你的时间.	probability,solution-verification,expected-value,poisson-distribution
A.269	在家庭中有条件概率	让一个家庭有两个孩子.我们知道其中一个孩子是男孩. 两个孩子都是男孩的概率是多少. 所以我们为此构建了样本空间$S=\{(b,b)(b,g)(g,g)\}$让我们的事件E是两个孩子都是男孩的情况$E=\{ (b,b) \}$让条件是F$F=\{(b,g),(b,b)\}$因此$P(E|F)=\frac{P(E\cap F)}{P(F)}=\frac{1/3}{2/3}=\frac{1}{2}$	probability,conditional-probability
A.270	预期的头数,然后尾巴出现五次	根据评论中所提供的链接,我发现可以使用复 recursion $E(n)=\frac{1}{2}(E(n)+1)+\frac{1}{2}(E(n-1))$ 解决,这相当于 $E(n)=E(n-1)+1$.这是正确的吗?	probability,expected-value
A.271	对于$\limsup_{n\to \infty} \{X_n X_{n+1}>0\}$的概率,$\{X_n\}$是独立的高斯式直径,平均值为0	让$\{X_n\}$是所有$n \geq 1$的独立高西亚随机变量的序列. 找出事件的概率$$ \limsup_{n\to \infty} \big\{ X_n X_{n+1}> 0 \big\} $$我的第一个想法是,它应该是1,因为高西亚人总是对有限值正的.我在想应用Borel-Cantelli,并试图在\begin{align*} \mathbb{P} \big( \limsup_{n\to \infty} \big\{ X_n X_{n+1}> 0 \big\}\big) &= \mathbb{P}\big( X_n X_{n+1} > 0 \,\,\, i.o. \big) \\ &\leq \mathbb{P}\big( \big\{ X_n X_{n+1}> 0 \,\,\, i.o \big\} \cap \big\{ X_{n+1} > 0 \,\,\, i.o\big\} \big)\\ &= \mathbb{P}\big( \big\{ X_n X_{n+1}> 0 \,\,\, i.o \big\}\big) \,\,\mathbb{P}\big( \big\{ X_{n+1} > 0 \,\,\, i.o\big\} \big) \,\,\,\, \text{(by independence)} \end{align*}的线路上.我不确定我正想这个问题,虽然.	probability-theory,random-variables,borel-cantelli-lemmas
A.272	为什么$\sqrt{ab}$=$\sqrt{a}\sqrt{b}$是不正确的,当a和b都是负的?	显然,$\sqrt{ab}$ = $\sqrt{a}\sqrt{b}$ 只应是正的,如果a和b都是正的,或者a是负的,b是正的,或者a是正的,b是负的.换句话说,a和b都不能是负的.这是否可以算法证明这一点?或者它只是因为正方根函数的定义?我知道有1种方法来证明这个根本性,但我仍然不确定为什么它不会适用于负数.让x=$\sqrt{ab}$.让y=$\sqrt{a}\sqrt{b}$正方形对两个方程.$x^2 = (\sqrt{ab})^2 = ab$ $y^2 = (\sqrt{a}\sqrt{b})^2 = (\sqrt{a}\sqrt{b})(\sqrt{a}\sqrt{b}) = (\sqrt{a})^2(\sqrt{b})^2 = ab$ $\therefore x^2 = y^2$ $x^2-y^2=0$ $(x+y)(x-y)=0$Z8或$x = -y$或$\sqrt{ab}$0或$\sqrt{ab}$1很多人会通过这个推理线 (如下所示) 来理解为什么一个和一个边界的数学家不能证明这个问题.请考虑这个问题,如果我们不了解一个复杂的数学证明,我们只能在 $\sqrt{ab}$2或 $\sqrt{ab}$ 定义一个复杂的数学证明,但如果我们不了解 $\sqrt{ab}$ 和 $\sqrt{ab}$ 两个不一样,我们只能尝试证明这个复杂的复杂性.	radicals
A.273	微分/十分分的基因/根是否可以存在?	对于"x的1/2根是什么?"这样的问题,答案是$x^2$吗?我的逻辑是,因为$$ \sqrt[\cfrac{1}{2}]{x}=x^{1/{(\cfrac{1}{2}})} $$简化为$x^2$.所以作为一般规则,它可能是$$ \sqrt[\cfrac{1}{a}]{x}=x^{1/{(\cfrac{1}{a}})} =x^a $$ 和不同的命名器$$\sqrt[\cfrac{b}{a}]{x}=x^{1/{(\cfrac{b}{a}})} =x^{\cfrac{a}{b}}$$ 这就像是如何指数指数指数指数 (其反向) 而分数指数更容易用指数表示.	radicals,decimal-expansion,radical-equations
A.274	为什么重视分布$H$不属于任何Sobolev空间$H^{s}(\mathbb{R})$	我证明了迪拉克分布$\delta_{0}$在索博利夫空间$H^{s}\left(\mathbf{R}^{n}\right)=\left\{f \in \mathcal{S}^{\prime}\left(\mathbf{R}^{n}\right)\left|\left(1+|\xi|^{2}\right)^{s / 2} \mathcal{F} f \in L^{2}\left(\mathbf{R}^{n}\right)\right\}\right.$中每一个$s<-n / 2$但我钢摔证明重视分布$H$$\forall x \in \mathbb{R}, H(x)=\left\{\begin{array}{lll}{0} & {\text { si }} & {x<0} \\ {1} & {\text { si }} & {x \geq 0}\end{array}\right.$不属于任何索博利夫空间$H^{s}(\mathbb{R})$,你能详细说明吗?	real-analysis,functional-analysis,fourier-analysis,sobolev-spaces,distribution-theory
A.275	证明一个完整的身份,但越来越多的限制	我怎么能证明我知道的$$ \lim_{A\rightarrow \infty} \int_0^A \frac{\sin(x)}{x}dx\;=\;\frac{\pi}{2}?$$可以利用这个事实,对于$x>0$,$$x^{-1}\;=\;\int_0^\infty e^{-xt}dt$$但我不确定如何开始.	real-analysis,integration,analysis
A.276	让$k\in\mathbb{N}$和$a>1$看看$\lim_{n\to\infty} \frac{n^k}{a^n}=0$.	我认为我需要找到$n$的值,在$n^k. I know that this value occurs whenever $n>k\log_an$, however I don't understand how to interpret this result into a general $N$中,以选择为顺序融合的最大值.	real-analysis
A.277	对于获得特定的资金和产品,AM-GM不平等是唯一的障碍吗?	这可能很愚蠢,但这是这样的.让$P,S>0$是满足$\frac{S}{n} \ge \sqrt[n]{P}$的正确实数.是否存在一个正确实数的序列$a_1,\dots,a_n$这样的$S=\sum a_i,P=\prod a_i$?显然,$\frac{S}{n} \ge \sqrt[n]{P}$是由于AM-GM不平等而必要的条件.但是否足够?对于$n=2$,答案是正确的,可以通过分析相关方程的差异. (事实上,对方程的解决标准,即-差异的非负面性,相当于对和产品的AM-GM不平等).	real-analysis,polynomials,systems-of-equations,a.m.-g.m.-inequality
A.278	能分化函数是什么?	没有一个可分化函数$f:\mathbb R \rightarrow \mathbb R$如$f(\mathbb Q) \subseteq \mathbb Q$,但$f'(\mathbb Q) \not \subseteq \mathbb Q$?我有一个朋友没有给出任何例子.我认真怀疑,但我很难试图驳斥它,因为分析不是我的东西.我甚至不能想到任何类别的可分化函数与$f(\mathbb Q) \subseteq \mathbb Q$除了理性函数.	real-analysis
A.279	如果$\lim_{x\to 0}\left(f(x)+\frac{1}{f(x)}\right)=2,$显示$\lim_{x\to 0}f(x)=1$.	问题:假设$f:(-\delta,\delta)\to (0,\infty)$有$$\lim_{x\to 0}\left(f(x)+\frac{1}{f(x)}\right)=2.$$的属性. 显示$\lim_{x\to 0}f(x)=1$.我的方法:让$h:(-\delta,\delta)\to(-1,\infty)$是这样的$h(x)=f(x)-1, \forall x\in(-\delta,\delta).$. 请注意,如果我们可以显示$\lim_{x\to 0}h(x)=0$,那么我们就完成了.	real-analysis,calculus,limits
A.280	为什么工程师在不连续函数中使用衍生函数?	我是一名软件工程学生,今年我了解到CPU如何工作,结果电子工程师和我也在我的领域看到很多,我们确实使用具有不连续的函数的衍生品.例如,为了计算最优的波纹添加剂量,以最大限度地减少加算过程的执行时间:$$\text{ExecutionTime}(n, k) = \Delta(4k+\frac{2n}{k}-4)$$ $$\frac{d\,\text{ExecutionTime}(n, k)}{dk}=4\Delta-\frac{2n\Delta}{k^2}=0$$ $$k= \sqrt{\frac{n}{2}}$$其中$n$是加算数中的比特数,$k$是波纹中的添加剂数,$\Delta$是"海峡门" (一个门运行所需的时间).显然,你可以看到执行时间根本不连续,因为$k$是自然数,所以$n$.这让我疯狂,因为一方面我理解我可以以这种方式得到连续的结果,并且我认为$k$是对我的数学分析和分析的结果,但我认为如果我没有理解和理解这个函数,我会完全理解这个函数,因为我认为$k$是对不对的,但我认为这是一个不对的,因为我认为这是一个不对的,我认为这是一个不对的,但我认为这是一个不对的,因为我认为$k$是对的解释和分析和理解是对的原因.	real-analysis,calculus,functions,derivatives,optimization
A.281	替代方法证明$n^{\frac{1}{n}} \rightarrow 1$在$n \in \mathbb{N}$	所以,我试图证明$n^{\frac{1}{n}} \rightarrow 1$在 $n \in \mathbb{N}$中.我做了这样:从$n^{1/n}>1$开始,让我们假设$n=(1+k)^n$是$n>1$和一些$k>0$.现在,我使用二进制扩展并写道:$$\begin{align} n&=1+nk+\frac{n(n-1)}{2}k^2+....+k^n \geq1+\frac{n(n-1)}{2}k \\ &\Rightarrow n-1 \geq \frac{n(n-1)}{2}k^2 \\ &\Rightarrow k^2 \leq \frac{2}{n} \end{align}$$所以,我们总是可以找到一个$n>0$这样的$\frac{2}{\epsilon^2}. Now, as $n^{\frac{1}{n}}-1\geq0$n^{\frac{1}{n}} \rightarrow 1$0n^{\frac{1}{n}}-1=k\leq(\frac{2}{n}})^{\frac{1}{2}}<\epsilon$n^{\frac{1}{n}} \rightarrow 1$1n{\frac{1}{n}}\rightarrow1$.我想知道如何证明这个不使用任何二进制扩展.我可以使用Binnoulli的不平等,但这很有帮助.	real-analysis,sequences-and-series,convergence-divergence
A.282	如何通过函数分析证明$\zeta(2)$值?	我有一个问题关于$\sum_{n=1}^{\infty} 1/n^2$ =$\pi^2/6$ 我知道它可以通过标准1变量分析 (在Taylor系列的$\arcsin$或类似的分析上工作) 或基本复杂分析来证明.但有人告诉我它还使用功能分析来证明.他建议它可以在标准第一课程上证明,但这不是我的情况.你可以在这里使用FA写证据或留下评论链接吗?提前感谢.	real-analysis,complex-analysis,functional-analysis,sums-of-squares
A.283	确定$(x_n)$是否相近或相差	鉴于$x_1 := a > 0$和$x_{n+1} := x_n + \frac{1}{x_n}$为$n \in \mathbb{N}$,确定$(x_n)$是否相近或分离.由于$x_1 > 0$,似乎很明显,序列严格增加,并且总是正,因为我们总是在序列中添加一个正数.更棘手的部分是显示$(x_n)$是否有界限.如果$(x_n)$有界限,那么$\exists M \in \mathbb{R}$这样的\begin{align}|x_n| \leq M ~\forall n \in \mathbb{N}\tag{1} \end{align} Alternatively, I think this means that $M$ could be a supremum of the sequence and another way to rewrite $(1)$ is given any $\epsilon > 0$ \begin{align} x_n + \epsilon \leq M \tag{2}\end{align} Choose $\epsilon = \frac{1}{x_n}$. Then  \begin{align} x_{n+1} = x_n + \frac{1}{x_n} \leq M \implies x_n + \epsilon \leq M \tag{3}\end{align} Thus I conclude that the inequality holds $\forall n \in \mathbb{N}$ and that QZ4 is convergent. Thus by the Monotone Sequence Convergence Theorem, QZ4 is convergent.  The part I am not sure about is my reasoning to show that $x_n$被界限是否正确.	real-analysis,sequences-and-series,convergence-divergence
A.284	为什么理数的十分数经常出现?	我很感兴趣的证明,每一个理数不能以十数形式无限数个数字,不重复 (或相反).所以,那么足以证明下列陈述:对于任何$n \in \mathbb{N}$理数,$\frac{1}{n}$可以以十数形式表示,使其数字,如果无限数量,重复.如果这是真的,那么它对任何$\frac{m}{n} = \frac{1}{n} + \frac{1}{n} + ... + \frac{1}{n}$ ($m$倍) 都是真的.	real-numbers,rational-numbers,decimal-expansion
A.285	如何确定一个连串的总数,它既不是几何也不是算法,而是方形或立方形?	如何确定一系列的总数公式,以其$n$期公式,如:$$U_n= n^2+n$$或$$U_n= 6n^2 -12n + 5$$	sequences-and-series
A.286	知道$\sum a_{k}$的融合,如何证明$\lim _{n \rightarrow+\infty} n a_{n}=0$是什么?	现在,我们可以说,我们可以把 $a_{n}$ 变为正数,然后 $\sum a_{k}$ 变为正数,然后 $\sum a_{k}$ 变为正数.	sequences-and-series,limits
A.287	$\sum_{i=1}^n\frac{2i}{2^i}$ 的封闭形式是什么?	我看了$\frac{\sum 2i}{\sum2^i}$ (分区),但是两个表达式都不一样.我正在寻找一个像$\sum_{i=1}^n\frac{2i}{2^i}=5n$这样的表达式.	sequences-and-series
