A.26	How to solve an indefinite integral using the Taylor series?	I am trying to show that the following integral is convergent but not absolutely.  $$\int_0^\infty\frac{\sin x}{x}dx.$$  My attempt:  I first obtained the taylor series of $\int_0^x\frac{sin x}{x}dx$ which is as follows:   $$x-\frac{x^3}{3 \times 3!}+\frac{x^5}{5\times5!}-\frac{x^7}{7 \times 7!}+\cdots = \sum_{n=0}^\infty (-1)^n\frac{x^{(2n+1)}}{(2n+1) \times (2n+1)!} $$  Now $\int_0^\infty\frac{\sin x}{x}dx=\lim_{x\to \infty} \sum_{n=0}^\infty (-1)^n\frac{x^{(2n+1)}}{(2n+1) \times (2n+1)!}$ and I got stuck here! What is the next step?	如何使用泰勒系列来解决一个无限的整体?	我试图证明下面的整体是相似的,但不是绝对的. $$\int_0^\infty\frac{\sin x}{x}dx.$$ 我的尝试:我首先得到了Taylor系列的$\int_0^x\frac{sin x}{x}dx$是这样的: $$x-\frac{x^3}{3 \times 3!}+\frac{x^5}{5 \times5!}-\frac{x^7}{7 \times 7!}+\cdots = \sum_{n=0}^infty (-1) \n\frac{x^{((2n+1)}}{2n+1) \times (2n+1)!} $$ $\int_0^\infty\frac{\sin x}{x}dx=\lim_{x\to \infty} \sum_{n=0}^\infty (-1)^n\frac{x^{(2n+1)}}{(2n+1) \times (2n+1)!}$ 我卡在这里!现在下一步是什么?	real-analysis,calculus,integration,taylor-expansion,riemann-integration
A.27	What is the value of $e^{3i \pi /2}$?	When solving for the value, we know that $e^{\pi i}=-1$ . I am confused as to what is the right answer when you evaluate this.I am getting two possible answers: $e^{3\pi i/2}$ = $(e^{\pi i})^{3/2}$ so this could be $(\sqrt{-1})^3=i^3=-i$ or it could be $\sqrt{(-1)^3}=\sqrt{-1}=i$. Which one is the correct answer, and where am I going wrong? Thanks.	$e^{3i \pi /2}$ 的值是多少?	当我们解决这个值时,我们知道$e^{\pi i}=-1$.当你评估这个时,我很困惑的是什么是正确的答案.我得到了两个可能的答案:$e^{3\pi i/2}$ =$(e^{\pi i})^{3/2}$所以这可能是$(\sqrt{-1})^3=i^3=-i$或它可能是$\sqrt{(-1)^3}=\sqrt{-1}=i$.	complex-numbers,exponentiation
A.28	If $\sin(18^\circ)=\frac{a + \sqrt{b}}{c}$, then what is $a+b+c$?	If $\sin(18)=\frac{a + \sqrt{b}}{c}$ in the simplest form, then what is $a+b+c$? $$ $$ Attempt: $\sin(18)$ in a right triangle with sides $x$ (in front of corner with angle $18$ degrees), $y$, and hypotenuse $z$, is actually just $\frac{x}{z}$, then $x = a + \sqrt{b}, z = c$. We can find $y$ as $$ y = \sqrt{c^{2}- (a + \sqrt{b})^{2}} $$ so we have  $$ \cos(18) = \frac{y}{z} = \frac{\sqrt{c^{2}- (a + \sqrt{b})^{2}}}{c}$$ I also found out that $$b = (c \sin(18) - a)^{2} = c^{2} \sin^{2}(18) - 2ac \sin(18) + a^{2}$$ I got no clue after this.  The solution says that $$ \sin(18) = \frac{-1 + \sqrt{5}}{4} $$ I gotta intuition that we must find $A,B,C$ such that $$ A \sin(18)^{2} + B \sin(18) + C = 0 $$  then $\sin(18)$ is a root iof $Ax^{2} + Bx + C$, and $a = -B, b = B^{2} - 4AC, c = 2A$.  Totally different. This question is not asking to prove that $sin(18)=(-1+\sqrt{5})/4$, that is just part of the solution.	如果是$\sin(18^\circ)=\frac{a + \sqrt{b}}{c}$,那么是$a+b+c$?	如果$\sin(18)=\frac{a + \sqrt{b}}{c}$在最简单的形式中,那么$a+b+c$是什么?$$$$试图:$\sin(18)$在一个直角三角形中,边在$x$ (角面有$18$度的角),$y$和线二角形$z$,实际上只是$\frac{x}{z}$,然后$\sin(18)=\frac{a + \sqrt{b}}{c}$0.我们可以找到$y$为$$ y = \sqrt{c^{2}- (a + \sqrt{b}) ^{2}} $$所以我们得到$$ \cos(18) = \frac{y}{z} = \frac{c\sqrt{c^{2}- (a + \sqrt{b}) ^{2}}}{c}$$我也发现$$b = (c\18) - a) {2} = c^2} {c} {c} } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } }	algebra-precalculus,trigonometry,euclidean-geometry,contest-math
A.29	Dividing Complex Numbers by Infinity	My PreCalculus teacher recently reviewed the properties of limits with us before our test and stated that any real number divided by infinity equals zero. This got me thinking and I asked them whether a complex number (i.e. $3+2i$ or $-4i$) divided by infinity would equal zero.  This completely stumped them and I was unable to get an answer. After doing some theoretical calculation, knowing that $i=\sqrt{-1}$, I calculated that a complex number such as $\frac{5i}{\infty}=0$ since  $$\frac{5}{\infty}\cdot \frac{\sqrt{-1}}{\infty} = 0\cdot 0 = 0,$$  using properties utilized with real numbers that would state that $\frac{5x}{\infty} = 0$ since $$\frac{5}{\infty}\cdot \frac{x}{\infty} = 0\cdot 0 = 0.$$ Is this theoretical calculation correct or is there more to the concept than this?	通过无限分数来划分复杂数	在我们的测试之前,我的预算师最近与我们一起审查了限制的属性,并表示任何以无限为分的真数等于零.这让我思考,我问他们一个复杂数 (即$3+2i$或$-4i$) 分为无限为零是不是.这完全困扰了他们,我无法得到答案.做了一些理论计算后,知道$i=\sqrt{-1}$,我计算了像$\frac{5i}{\infty}=0$这样的复杂数,因为$$\frac{5}{\infty}\c \frac{\sqrt{-1}}{\infty} = 0\c 0 = 0,5使用使用使用实数的属性来说,$\frac{5x}{\infty} = 0$\frac{5}{infty}\cdot \frac}{XX\cdot \frac}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}}{5}{5}{5}{5}}{5}{5}{5}{5}{5}{5}}{5}{5}{5}{5}{5}{5}}}{5}{5}}{5}{5}{5}{5}}{5}}{5}{5}{5}{5}}}{5}{5}}{5}{5}}{5}{5}}{5}{5}}}{5}{5}{5}{5}}}{5}{5}{5}{5}{5}}}{5}{5}}}{5}{5}{5}{5}}}{5}}}{5}}}{5}{5}}}{5}}}{5}}{5}{5}{5}}{5}}}}}{5}}}{5}{5}}}{5}}}}}{5}{5}}}{5}}{5}}}}{5}{5}}}}{5}}}}}}}}}{5}{5}}{5}{5}}{5}}}}{5}{5}}}}}}}{5}{5}}}}}}}}{5}{5}{5}}}{5}}}}}{5}}}}{5}}}}}}{5}{5}}}{5}}}}}{5}}}{5}}}}}}}{5}}}}}}}{5}{	algebra-precalculus,limits,complex-numbers,infinity
A.30	Find $a^3+b^3+c^3-3abc$ (binomial theorem)	$$a=\sum_{n=0}^\infty\frac{x^{3n}}{(3n)!}\\b=\sum_{n=1}^\infty\frac{x^{3n-2}}{(3n-2)!}\\c=\sum_{n=1}^\infty\frac{x^{3n-1}}{(3n-1)!}$$Find $a^3+b^3+c^3-3abc$: $(a)\ 1$ $(b)\ 0$ $(c)-1$ $(d)-2$  Please help me solve this question. I added $a,b$ and $c$. It gives me the expansion of $e^x$. But i dont know how to use it.	找出$a^3+b^3+c^3-3abc$ (二项定理)	$$a=\sum_{n=0}^\infty\frac{x^{3n}}{(3n)!}\\b=\sum_{n=1}^\infty\frac{x^{3n-2}}{(3n-2)!}\\c=\sum_{n=1}^\infty\frac{x^{3n-1}}{(3n-1)!}$$Find $a^3+b^3+c^3-3abc$: $(a)\ 1$ $(b)\ 0$ $(c)-1$ $(d)-2$ 请帮我解决这个问题.我添加了 $a,b$ 和 $c$. 它给了我$e^x$ 的扩展.	binomial-theorem
A.32	Are definitions axioms?	I just want to ask a very elementary question. When we introduce a "definition" in a first order logical system. For example when we say  Define: $Empty(x) \iff \not \exists y (y \in x) $  Isn't that definition itself an "axiom", call it a definitional axiom. I'm asking this because the one place predicate symbol Empty() is actually new, it is not among the listed primitives of say Zermelo, which has only identity and membership as primitive symbols.  So when we are stating definitions are we in effect stating axioms? but instead of being about characterizing a primitive, they are definitional axioms giving a complete reference to a specified set of symbols in the system. Is that correct? Now if that is the case, then why we don't call it axiom when we state it, I mean why we don't say for example: Definitional axiom 1) $Empty(x) \iff \not \exists y (y \in x)$ Zuhair	定义是自理?	我只是想问一个非常基本的问题.当我们在一个第一级逻辑系统中引入一个"定义"时.例如当我们说定义:$Empty(x) \iff \not \exists y (y \in x) $ 这定义本身不是一个"轴心",那么称之为定义轴心.我问这个因为一个地方预示符号空) 是真的新鲜的,它不是列出的原始符号之一,说Zermelo,它只有身份和成员作为原始符号.所以当我们说定义时,我们实际上说着轴心?但而不是关于描述原始符号,它们是定义轴心,给出了系统中特定符号的完整引用.这是正确的吗?现在如果是这样的话,那么我们说它不是轴心,当我们说它,我说为什么我们不说为什么我们说:	terminology,definition,first-order-logic,axioms
A.33	Physical meaning and significance of third derivative of a function	Given a physical quantity represented by a function $f(t,x)$ what is (if there is any) the actual meaning of the third derivative of $f$, $\frac{\partial^3 f}{\partial t^3}$ or $\frac{\partial^3 f}{\partial x^3}$	函数的第三衍生函数的物理含义和意义	考虑到函数$f(t,x)$所代表的物理量,$f$,$\frac{\partial^3 f}{\partial t^3}$或$\frac{\partial^3 f}{\partial x^3}$的第三衍生函数的实际含义是什么 (如果有)	physics
A.34	Extending Knuth up-arrow/hyperoperations to non-positive values	So... I had the silly idea to extend Knuth's up-arrow notation so that it included zero and negative arrows. It is normally defined as $$\begin{align*} a \uparrow b & = a^b \\ a \uparrow^n b & = \underbrace{a \uparrow^{n - 1} (a \uparrow^{n - 1} (\dots(a \uparrow^{n - 1} a) \dots ))}_{b\text{ copies of } a} \end{align*}$$ so, basically the hyperoperation sequence starting from exponentiation. For now, I will only consider $a,b > 0$. If we try to go backwards from $a \uparrow b$, the "trivial" extension (letting down arrows represent negative up arrows, because why the heck not) is: $$\begin{align*} a \;b & = a \cdot b \\ a \downarrow b & = a + b \\ a \downarrow \downarrow b & = \text{see below} \end{align*} \\ \vdots$$ But I had trouble coming up with an expression for $a \downarrow \downarrow \downarrow b$. Maybe it doesn't exist. Alternatively, maybe there is a way of defining $a \; b$ (zero arrows) such that it does exist. So my question is: Is there an extension of Knuth's up-arrow notation such that $a \downarrow^n b$ exists for all $n \geq 3$?  Edit: Welp, I messed this question up. I initially thought $a \downarrow \downarrow b = a + 1$ was correct, but it is actually $b + 1$. So I thought I had an example of an extension when I did not. I have modified the question accordingly.  An extension would define $a \uparrow^n b$ for each $n \leq 0$ which satisfies the recursive definition of the notation.  Edit 2: Okay, turns out $a \downarrow \downarrow b = b + 1$ isn't correct either, as this would imply $a \downarrow b = a + b - 1$. For example, $4 \downarrow 3 = 4 \downarrow \downarrow (4 \downarrow \downarrow 4) = 4 \downarrow \downarrow (4 + 1) = (4 + 1) + 1 = 6 = 4 + 3 - 1$. But it is really close; perhaps we need an exception, such as $$\begin{align*} a \downarrow \downarrow b = \begin{cases}b + 1 & \text{if } a < b \\ b + 2 & \text{if } a = b \end{cases}\end{align*}.$$ The case $a > b$ does not show up when evaluating $a \downarrow b$, but it will be need to be defined if we try to extend further to $a \downarrow \downarrow \downarrow b$. For instance, we could abuse the fact that the case $a > b$ is allowed to be anything, and let $$a \downarrow \downarrow b = b + 1 + \left\lfloor \frac{a}{b} \right\rfloor,$$ but finding $a \downarrow \downarrow \downarrow b$ may be intractable as a result.	扩展Knuth上箭/超操作到非积极值	所以...我有个愚蠢的想法扩展Knuth的上箭符号,使它包括零和负箭.它通常定义为$$\begin{align*} a \uparrow b & = a^b \\ a \uparrow^n b & = \underbrace{a \uparrow^n - 1} (a \uparrow^{n - 1} (\dots\a \uparrow^{n - 1} a) \dots) }{b\text{{text{text{text}} a} \{line*}1{text{text}{text{text}{text}{text}{text}{text}{text}{text}{text}{text}{text}{text}{text}}{text}{text}}{text}{text}{text}{text}}{text}{text}{text}{text}}{text}{text}{text}}{text}{text}{text}}{text}{text}{text}}{text}{text}{text}}{text}{text}}{text}{text}}{text}}{text}}{text}{text}}{text}}{text}{text}}{text}{text}}}{text}}{text}{text}}{text}}{text}{text}}{text}}{text}}{text}{text}}{text}}{text}{text}}{text}{text}}{text}}{text}{text}}{text}}{text}{text}}{text}{text}}{text}{text}}{text}{text}}{text}{text}{text}}}{text}{text}}{text}{text}}{text}}{text}{text}{text}{text}}}{text}{text}{text}{text}}{text}{text}}}{text}{text}{text}{text}}{text}{text}}{text}{text}}{text}{text}{text}}}{text}}{text}{text}}{text}{text}{text}{text}}{text}{text}}{text}{text}}{text}{text}}{text}{text}}{text}}{text}{text}{text}}}{text}{text}{text}}{text}{text}}{text}{text}}{text}{text}{text}}{text}{text}}{text}}{text}{text}{text}}{{\displaystyle {text}}}}}}}}}}}}{{{{{text}}}}}{{{{{{{{{{{{\fin}}}}}}}}}}}}}{{{{{{{{{{{{{\fin}}}}}}}}}}}}}}{{{{{{{{{{{{{{{{{{\fin}}}}}}}}}}}}}}}}}}}}}{{{{{{{{{{{{{{{{{{{{{{{{{{\}}}}}}}}}}}}}}}}}}}}}}}}}{{{{{{{{{{{{{{{{{{{{{{{{{{\}}}}}}}}}}}}}}}}}}}}}}}}}}}}}{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}	hyperoperation,ackermann-function
A.35	When does a function NOT have an antiderivative?	I know this question may sound naïve but why can't we write $\int e^{x^2} dx$ as $\int e^{2x} dx$? The former does not have an antiderivative, while the latter has. In light of this question, what are sufficient conditions for a function NOT to have an antiderivative. That is, do we need careful examination of a function to say it does not have an antiderivative or is there any way that once you see the function, you can right away say it does not have an antiderivative?	什么时候函数没有抗衍生物?	我知道这个问题听起来很天真,但为什么我们不能把$\int e^{x^2} dx$写成$\int e^{2x} dx$?前一个没有反导体,而后一个有.在这个问题之光中,一个函数没有反导体的条件是什么?也就是说,我们需要仔细的检查函数来说它没有反导体,或者你看到函数后,你会立即说它没有反导体吗?	integration
A.36	Proof by contradiction, status of initial assumption after the proof is complete.	First of all I'd like to say that I have looked for the answers to my specific question and have not found it in the existing topics. The question is fairly simple. Say, we need to  prove statement P by the method of contradiction. Assuming that $\lnot P$ holds, using the list of statements proven earlier to hold or derived by us during the proof, we arrive to P being $true$. $$\lnot P  \to A_1 \to\ ... \ \to A_n \to P$$ $$\lnot P  \to  P \iff \lnot(\lnot P) \lor P \iff P $$ We can therefore add P to the list of our proven statements, because it was derived. Most of the proofs contain something in the lines of "the obtained contradiction proves that our initial assumption ($\lnot P$) was wrong and so $P$ holds". What I don't understand is, if the initial assumption ($\lnot P$) is thus proven to be false, then why can we be sure that anything derived from it holds (in particular, that P holds)? On the other hand, if it cannot be derived then the assumption ($\lnot P$) can in fact be true.  Can someone explain why this type of argument cannot be used?	证据通过矛盾,证据完成后的初步假设状态.	首先我想说,我在我具体的问题上找到了答案,但没有在现有话题中找到.问题很简单.说,我们需要通过矛盾方法证明陈述P.假设$\lnot P$是正确的,使用之前证明的陈述列表来维持或在证明过程中我们所衍生的,我们得出P为$true$.$$\lnot P \to A_1 \to\... \to A_n \to P$$ $$\lnot P \to P \iff \l\not P) \lor P \iff P $$ 因此我们可以将P添加到我们证明的陈述列表中,因为它是正确的.大多数证据都证明在"得到的矛盾是正确的假设 ($\lnot P$) 和$P$ \to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\to\	logic,proof-writing
A.37	Non trivial examples of $f\circ g = g \circ f$ but $f^{-1} \neq g$ and $f\neq\mathrm{id}\neq g$.	Are there real-valued functions $f$ and $g$ which are neither each other's inverses, the identity, nor linear, yet exhibit the behaviour $$f\circ g = g \circ f?$$ Examples such as $f(x) = 2x$ and $g(x)=3x$ are "trivial" in this sense.  Moreover, given a function $f$, can one go about obtaining an example of a function $g$ which commutes with $f$?  I suppose this would be similar to fixed point iteration? E.g. if $f\colon\mathbb R\smallsetminus\{1\}\to\mathbb R$ is defined by $f(x) = 2x/(1-x)$, I would need a function $g$ such that  $$g(x) = f^{-1}\circ g\circ f =\frac{g(\frac{2x}{1-x})}{2+g(\frac{2x}{1-x})},$$ so maybe choosing an appropriate "starting function" $g_0$ and finding a fixed point of $g_{n+1} \mapsto f^{-1}\circ g_n\circ f$ would be a possible strategy, but I can't seem to find a suitable $g_0$.	没有微不足道的$f\circ g = g \circ f$的例子,但$f^{-1} \neq g$和$f\neq\mathrm{id}\neq g$.	实际值的函数$f$和$g$是否既不是相互逆,身份,也不是线性的,但表现出$$f\circ g = g \circ f?$$ 诸如$f(x) = 2x$和$g(x)=3x$的例子在这个意义上是"微不足道的".此外,考虑到函数$f$,可以获得一个函数$g$的例子,与$f$交换?我想这将类似于固定点代吗?例如,如果$f\colon\mathbb R\smallsetminus\{1\}\to\mathbb R$由$f(x) = 2x/(1-x)$定义,我需要一个函数$g$这样的 $$g(x) = f^{-1}\circ g\circ f =\frac{g\frac{2x}{1}{2+g\frac{2}{1}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}}{2}{2}}{2}{2}}{2}{2}}{2}}{2}{2}}{2}}{2}{2}}{2}}{2}{2}}{2}{2}}{2}{2}}{2}{2}}{2}{2}}{2}}{2}{2}}{2}{2}}{2}{2}}{2}}{2}{2}{2}}{2}{2}}{2}{2}}{2}{2}{2}}{2}{2}}}{2}{2}{2}{2}}{2}{2}{2}}{2}{2}{2}}{2}{2}}{2}{2}}{2}{2}}{2}{2}{2}}{2}{2}}{2}{9}}{9}}}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}}{9}{9}{9}{9}{9}{9}{9}}}{9}{9}{9}{9}{9}{9}{9}{9}{9}{9}}{9}{9}{9}{9}}}{9}{9}{9}{9}{9}{9}{9}}}{9}{9}}}{9}{9}{9}{9}}}{9}}}{9}{9}{9}{9}{9}}}{9}{9}	real-analysis,functional-analysis,functions
